Link, Pic, Address, Rooms, Sqrm, Floor, Type, Price
http://ss.com/msg/lv/real-estate/flats/riga/centre/cxdml.html,https://i.ss.com/gallery/2/348/86844/17368634.800.jpg,centrsPulkv. Brieþa 7,5,125,6,Renov.,950  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/sarkandaugava/ajdnc.html,https://i.ss.com/gallery/2/356/88973/17794565.800.jpg,SarkandaugavaAllaþu 5,2,55,2,P. kara,310  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/gxkbx.html,https://i.ss.com/gallery/2/243/60731/12146082.800.jpg,ÂgenskalnsMârupes 21,1,30,1,Specpr.,275  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ghnlm.html,https://i.ss.com/gallery/2/366/91421/18284014.800.jpg,centrsEksporta 2,2,57,5,Staïina,450  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/afdxe.html,https://i.ss.com/gallery/2/366/91420/18283878.800.jpg,centrsÈaka 70,3,75,5,P. kara,600  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/efjim.html,https://i.ss.com/gallery/2/366/91290/18257932.800.jpg,PurvciemsÍeguma 45,1,40,3,M. ìim.,180  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/afpep.html,https://i.ss.com/gallery/2/226/56367/11273306.800.jpg,PïavniekiSalnas 1,4,78,4,602.,400  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ailld.html,https://i.ss.com/gallery/2/337/84246/16849170.800.jpg,centrsBarona 82A,1,23,1,Staïina,200  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/agoei.html,https://i.ss.com/gallery/2/254/63305/12660878.800.jpg,centrsBarona 82A,1,23,2,Staïina,200  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/yugla/aokgh.html,https://i.ss.com/gallery/1/68/16866/3373149.800.jpg,JuglaBrîvîbas 355,1,30,2,Hruðè.,250  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/chiekurkalns/gxdld.html,https://i.ss.com/gallery/2/366/91418/18283554.800.jpg,ÈiekurkalnsRusova 32,1,38,3,Hruðè.,220  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/cibkc.html,https://i.ss.com/gallery/2/218/54486/10897137.800.jpg,ÍengaragsKaòiera 14,1,38,7,Specpr.,205  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ggfbh.html,https://i.ss.com/gallery/2/353/88195/17638925.800.jpg,centrsMeríeïa 6,2,43,3,P. kara,34  €/dienâ
http://ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/glcji.html,https://i.ss.com/gallery/2/366/91416/18283017.800.jpg,ZiepniekkalnsÎslîces 9,1,43,4,119.,240  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ckgig.html,https://i.ss.com/gallery/2/366/91415/18282985.800.jpg,centrsStabu 102,1,10,2,Renov.,160  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/bxnni.html,https://i.ss.com/gallery/2/364/90862/18172283.800.jpg,PurvciemsStirnu 57,1,30,1,LT proj.,200  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/yugla/biocn.html,https://i.ss.com/gallery/2/366/91257/18251244.800.jpg,JuglaBrîvîbas 373,1,31,2,Hruðè.,250  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/flhlh.html,https://i.ss.com/gallery/2/366/91413/18282583.800.jpg,ÂgenskalnsMârupes 6,2,56,4,Renov.,450  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/dhjml.html,https://i.ss.com/gallery/2/287/71705/14340904.800.jpg,centrsLâèu 5,2,63,4,Jaun.,400  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/clfje.html,https://i.ss.com/gallery/2/347/86527/17305276.800.jpg,centrsÈaka 117,3,75,3,Renov.,480  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ddgjx.html,https://i.ss.com/gallery/2/347/86525/17304927.800.jpg,centrsÈaka 117,3,65,3,Renov.,450  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/gigeb.html,https://i.ss.com/gallery/2/346/86448/17289404.800.jpg,centrsÈaka 117,2,45,4,Renov.,380  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ckgnx.html,https://i.ss.com/gallery/2/346/86449/17289653.800.jpg,centrsÈaka 117,2,45,3,Renov.,420  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ggpci.html,https://i.ss.com/gallery/2/366/91413/18282528.800.jpg,centrsBruòinieku 71,4,93,4,P. kara,350  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/vecriga/abhbj.html,https://i.ss.com/gallery/2/366/91286/18257150.800.jpg,VecrîgaNoliktavas 3,2,45,4,P. kara,150  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/vecmilgravis/epkji.html,https://i.ss.com/gallery/1/192/47861/9572159.800.jpg,VecmîlgrâvisDombrovska 41,2,52,5,602.,180  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/cdnie.html,https://i.ss.com/gallery/2/266/66499/13299794.800.jpg,ZiepniekkalnsGraudu 30,1,31,1,Jaun.,260  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/bfdcx.html,https://i.ss.com/gallery/2/366/91412/18282202.800.jpg,centrsRûpniecîbas 7,3,80,2,Renov.,750  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/acokb.html,https://i.ss.com/gallery/2/360/89802/17960252.800.jpg,centrsTçrbatas 38,2,63,2,Renov.,600  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/sarkandaugava/anmek.html,https://i.ss.com/gallery/2/360/89951/17990059.800.jpg,SarkandaugavaSlieþu 1,2,35,5,Renov.,290  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/acllh.html,https://i.ss.com/gallery/2/366/91396/18279140.800.jpg,centrsGanîbu d. 31,1,33,3,Renov.,270  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/elfei.html,https://i.ss.com/gallery/2/366/91398/18279541.800.jpg,centrsKlijânu 16,2,45,2,Jaun.,390  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/bedxim.html,https://i.ss.com/gallery/2/314/78351/15670069.800.jpg,centrsÌertrûdes 3A,4,100,6,P. kara,700  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/mezhapark/bcdeg.html,https://i.ss.com/gallery/2/366/91408/18281580.800.jpg,MeþaparksEzermalas 13,2,79,1,Jaun.,500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/hhfxx.html,https://i.ss.com/gallery/2/339/84656/16931181.800.jpg,centrsElizabetes 9,5,156,4,P. kara,1100  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/imanta/fpbhn.html,https://i.ss.com/gallery/2/365/91148/18229586.800.jpg,ImantaVîksnes 29a,1,30,5,602.,200  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/darzciems/hedeh.html,https://i.ss.com/gallery/2/361/90146/18029004.800.jpg,DârzciemsRçzeknes 27A,4,107,1,Jaun.,800  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/bhbem.html,https://i.ss.com/gallery/2/363/90566/18113112.800.jpg,PïavniekiRudens 7,1,34,9,602.,180  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/dnjoi.html,https://i.ss.com/gallery/2/363/90738/18147506.800.jpg,PurvciemsNîcgales 42,2,49,9,602.,220  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/ilguciems/eimho.html,https://i.ss.com/gallery/2/273/68135/13626909.800.jpg,IïìuciemsLilijas 15A,1,30,4,Hruðè.,210  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/comgn.html,https://i.ss.com/gallery/2/366/91351/18270118.800.jpg,Maskavas priekðpilsçtaM. Lubânas 16A,2,50,1,Specpr.,350  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/mezhciems/bklcp.html,https://i.ss.com/gallery/2/362/90441/18088020.800.jpg,MeþciemsBiíernieku 240,2,46,2,Staïina,260  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/afnpi.html,https://i.ss.com/gallery/2/366/91351/18270186.800.jpg,centrsDzirnavu 132,2,40,1,P. kara,150  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/clmfm.html,https://i.ss.com/gallery/2/365/91187/18237335.800.jpg,ÍengaragsMaskavas 252,2,47,4,Hruðè.,270  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/vecmilgravis/ckchf.html,https://i.ss.com/gallery/2/350/87471/17494096.800.jpg,VecmîlgrâvisRinkas 7,1,33,2,602.,250  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/darzciems/dnnmb.html,https://i.ss.com/gallery/2/358/89485/17896806.800.jpg,DârzciemsZeltiòu 11,1,12,5,103.,100  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/gbgkf.html,https://i.ss.com/gallery/2/366/91406/18281053.800.jpg,centrsAlûksnes 3,1,31,1,Renov.,350  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/fgcde.html,https://i.ss.com/gallery/2/366/91293/18258528.800.jpg,PïavniekiDeglava 156,2,50,9,602.,300  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/mezhciems/aomfx.html,https://i.ss.com/gallery/2/343/85640/17127939.800.jpg,MeþciemsMeþciema 23,1,45,12,104.,230  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/daugavgriva/bcfno.html,https://i.ss.com/gallery/2/366/91405/18280953.800.jpg,DaugavgrîvaPlçksnes 8,2,36,4,M. ìim.,200  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/hhjpf.html,https://i.ss.com/gallery/2/364/90937/18187376.800.jpg,centrsBarona 129,2,34,2,Renov.,450  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ebpji.html,https://i.ss.com/gallery/1/194/48346/9669146.800.jpg,centrsMaskavas 68,1,19,5,P. kara,130  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/ahlfj.html,https://i.ss.com/gallery/2/366/91404/18280712.800.jpg,ÍengaragsLokomotîves 76,2,50,5,LT proj.,190  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/cooid.html,https://i.ss.com/gallery/2/339/84530/16905987.800.jpg,centrsJ. Daliòa 8,3,168,21,Jaun.,2300  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ehkff.html,https://i.ss.com/gallery/2/339/84539/16907707.800.jpg,centrsJ. Daliòa 8,3,110,16,Jaun.,1500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/bpkox.html,https://i.ss.com/gallery/2/333/83223/16644407.800.jpg,centrsMiera 92,2,60,6,Specpr.,300  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/fkbgb.html,https://i.ss.com/gallery/2/231/57668/11533501.800.jpg,ZiepniekkalnsValdeíu 62,1,33,2,602.,170  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ggnbj.html,https://i.ss.com/gallery/2/366/91402/18280365.800.jpg,centrsMatîsa 72,3,70,1,P. kara,340  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/afpkp.html,https://i.ss.com/gallery/2/366/91403/18280468.800.jpg,ÂgenskalnsAlîses 6,1,32,5,Hruðè.,220  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/fbege.html,https://i.ss.com/gallery/2/267/66700/13339816.800.jpg,PurvciemsIeriíu 19,2,48,2,Specpr.,350  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/sarkandaugava/fleeh.html,https://i.ss.com/gallery/2/362/90368/18073474.800.jpg,SarkandaugavaTvaika 16,1,20,1,Hruðè.,135  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/bemmgh.html,https://i.ss.com/gallery/2/361/90016/18003174.800.jpg,centrsKlusâ 13,3,95,4,Renov.,620  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/yugla/copem.html,https://i.ss.com/gallery/2/366/91401/18280043.800.jpg,JuglaMalienas 74,1,28,3,LT proj.,240  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/clooc.html,https://i.ss.com/gallery/2/362/90411/18082137.800.jpg,centrsVîlandes 8,2,104,2,Renov.,800  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ahenx.html,https://i.ss.com/gallery/2/364/90870/18173919.800.jpg,centrsBrîvîbas 112,3,73,4,P. kara,300  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/teika/hbben.html,https://i.ss.com/gallery/2/365/91224/18244625.800.jpg,TeikaÛnijas 28,2,52,3,Specpr.,300  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/cjocf.html,https://i.ss.com/gallery/2/276/68842/13768284.800.jpg,ÂgenskalnsSmiïìa 15,1,20,2,P. kara,150  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/afgic.html,https://i.ss.com/gallery/2/351/87535/17506901.800.jpg,centrsTçrbatas 85,2,60,4,P. kara,500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/aamjh.html,https://i.ss.com/gallery/1/91/22585/4516811.800.jpg,centrsTçrbatas 85,2,60,2,P. kara,500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/bbdel.html,https://i.ss.com/gallery/2/335/83567/16713257.800.jpg,centrsCçsu 11,3,90,4,P. kara,650  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/bkhld.html,https://i.ss.com/gallery/2/366/91399/18279680.800.jpg,centrsMiera 63,1,23,2,P. kara,255  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/elhef.html,https://i.ss.com/gallery/2/335/83553/16710570.800.jpg,centrsDuntes 28,2,55,7,Jaun.,360  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/aegdf.html,https://i.ss.com/gallery/2/333/83011/16602023.800.jpg,centrsTallinas 57A,2,47,4,Renov.,420  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ahonl.html,https://i.ss.com/gallery/2/330/82320/16463979.800.jpg,centrsTallinas 57A,3,84,2,Renov.,750  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/colco.html,https://i.ss.com/gallery/2/340/84774/16954618.800.jpg,centrsSkanstes 29,3,83,5,Jaun.,900  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/annhd.html,https://i.ss.com/gallery/2/366/91398/18279530.800.jpg,centrsÈaka 151,1,21,6,P. kara,255  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/imanta/fbnjn.html,https://i.ss.com/gallery/2/322/80429/16085653.800.jpg,ImantaKleistu 18,1,34,4,LT proj.,220  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/imanta/akfmx.html,https://i.ss.com/gallery/2/365/91066/18213140.800.jpg,ImantaKurzemes pr. 26,1,36,1,Specpr.,220  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/yugla/fgmpm.html,https://i.ss.com/gallery/2/363/90699/18139639.800.jpg,JuglaBrîvîbas 434,3,100,3,Specpr.,500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/afdbe.html,https://i.ss.com/gallery/2/366/91398/18279429.800.jpg,centrsDzirnavu 70,3,75,5,P. kara,550  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ejjnx.html,https://i.ss.com/gallery/2/346/86435/17286888.800.jpg,centrsRûpniecîbas 34,4,160,4,Jaun.,1400  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/gpkdo.html,https://i.ss.com/gallery/2/326/81332/16266319.800.jpg,centrsPulkv. Brieþa 6,2,85,2,P. kara,500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/zasulauks/digek.html,https://i.ss.com/gallery/2/366/91392/18278301.800.jpg,ZasulauksKalnciema 300,2,45,1,Priv. m.,200  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/enhcf.html,https://i.ss.com/gallery/2/366/91392/18278253.800.jpg,centrsAvotu 57,1,33,2,Priv. m.,170  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/bolderaya/agjgh.html,https://i.ss.com/gallery/2/366/91390/18277961.800.jpg,BolderâjaSilikâtu 2,2,42,3,Hruðè.,195  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/egmop.html,https://i.ss.com/gallery/2/209/52242/10448395.800.jpg,centrsBruòinieku 52,3,95,1,P. kara,500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/yugla/bgken.html,https://i.ss.com/gallery/2/358/89412/17882244.800.jpg,JuglaBrîvîbas 386,3,65,12,Jaun.,500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/zolitude/apfmn.html,https://i.ss.com/gallery/2/324/80955/16190851.800.jpg,ZolitûdeGramzdas 80,2,76,3,Jaun.,500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/mezhapark/agldg.html,https://i.ss.com/gallery/2/365/91059/18211731.800.jpg,MeþaparksDârziòa 50,5,105,1,P. kara,990  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/aadik.html,https://i.ss.com/gallery/2/297/74017/14803275.800.jpg,centrsRaiòa bulv. 3,3,76,1,Renov.,600  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ageee.html,https://i.ss.com/gallery/2/260/64752/12950351.800.jpg,centrsBrîvîbas 132,2,46,4,Renov.,390  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/kliversala/hedhl.html,https://i.ss.com/gallery/2/366/91395/18278914.800.jpg,KlîversalaRaòía d. 7/3,2,41,1,Hruðè.,330  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/teika/bgdjh.html,https://i.ss.com/gallery/2/360/89929/17985735.800.jpg,TeikaBçrzpils 61,1,40,1,Staïina,200  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/sarkandaugava/abnej.html,https://i.ss.com/gallery/2/352/87972/17594224.800.jpg,SarkandaugavaTvaika 34,1,34,4,P. kara,150  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/gpiog.html,https://i.ss.com/gallery/2/339/84597/16919309.800.jpg,centrsElizabetes 9,5,151,4,Renov.,1100  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/chiekurkalns/ggeep.html,https://i.ss.com/gallery/2/366/91394/18278624.800.jpg,ÈiekurkalnsSaulkrastu 2k3,1,21,2,Staïina,150  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/bxgjc.html,https://i.ss.com/gallery/2/366/91390/18277870.800.jpg,centrsBruòinieku 115,1,20,4,P. kara,135  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ehdin.html,https://i.ss.com/gallery/2/364/90936/18187174.800.jpg,centrsDzirnavu 9,2,58,2,P. kara,450  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/bfxdn.html,https://i.ss.com/gallery/2/366/91381/18276067.800.jpg,centrsPulkv. Brieþa 7,2,37,1,Renov.,400  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/imanta/ahboo.html,https://i.ss.com/gallery/2/325/81152/16230261.800.jpg,ImantaKleistu 205,2,35,1,Priv. m.,35  €/dienâ
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/akblh.html,https://i.ss.com/gallery/2/366/91391/18278179.800.jpg,PïavniekiPïavnieku 7,1,32,7,602.,190  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/aggge.html,https://i.ss.com/gallery/2/361/90084/18016694.800.jpg,PïavniekiPïavnieku 2,1,32,6,602.,180  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/gnpim.html,https://i.ss.com/gallery/2/363/90717/18143397.800.jpg,PurvciemsIlûkstes 54,1,40,4,M. ìim.,200  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/bcgco.html,https://i.ss.com/gallery/2/365/91204/18240712.800.jpg,PïavniekiDeglava 152,2,55,3,119.,250  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ddjkk.html,https://i.ss.com/gallery/2/284/70982/14196317.800.jpg,centrsPçrnavas 47,1,46,5,Jaun.,27  €/dienâ
http://ss.com/msg/lv/real-estate/flats/riga/vecriga/feclg.html,https://i.ss.com/gallery/2/262/65252/13050229.800.jpg,VecrîgaVaïòu 4,4,170,2,Jaun.,2000  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/bfbli.html,https://i.ss.com/gallery/2/362/90331/18066080.800.jpg,ÂgenskalnsVentspils 7,1,35,1,P. kara,220  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/amnxf.html,https://i.ss.com/gallery/2/305/76137/15227394.800.jpg,PurvciemsAndromedas g. 7,1,28,5,LT proj.,18  €/dienâ
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/enxge.html,https://i.ss.com/gallery/2/366/91391/18278067.800.jpg,PurvciemsKastrânes 1/2,1,19,5,Renov.,230  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/bkcxn.html,https://i.ss.com/gallery/2/366/91391/18278021.800.jpg,centrsVagonu 22,1,23,5,P. kara,235  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/yugla/agnxx.html,https://i.ss.com/gallery/2/366/91390/18277893.800.jpg,JuglaVidzemes al. 1,1,35,3,Èehu pr.,250  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/cexbc.html,https://i.ss.com/gallery/2/366/91389/18277681.800.jpg,centrsStabu 57,1,26,2,P. kara,170  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/gffpm.html,https://i.ss.com/gallery/2/366/91387/18277376.800.jpg,ZiepniekkalnsValdeíu 60,1,42,10,119.,250  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/djedc.html,https://i.ss.com/gallery/2/366/91387/18277343.800.jpg,ÂgenskalnsTalsu 9,2,46,6,P. kara,280  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/ilguciems/affcl.html,https://i.ss.com/gallery/2/357/89033/17806429.800.jpg,IïìuciemsDzirciema 333,3,55,2,Hruðè.,350  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/abklf.html,https://i.ss.com/gallery/2/366/91385/18276963.800.jpg,centrsAvotu 42,2,33,3,P. kara,360  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/cdgoe.html,https://i.ss.com/gallery/2/330/82304/16460608.800.jpg,centrsÈaka 89,1,17,2,Specpr.,250  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/vecriga/beelep.html,https://i.ss.com/gallery/2/348/86953/17390443.800.jpg,VecrîgaVecpilsçtas 5,5,130,2,P. kara,1500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/ghmik.html,https://i.ss.com/gallery/2/366/91386/18277065.800.jpg,centrsPçtersalas 19,1,31,5,Hruðè.,160  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/teika/djogi.html,https://i.ss.com/gallery/2/366/91386/18277010.800.jpg,TeikaLaimdotas 57,2,42,1,Hruðè.,320  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/mezhciems/dxpgd.html,https://i.ss.com/gallery/2/366/91386/18277039.800.jpg,MeþciemsBiíernieku 258,1,32,2,P. kara,170  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/krasta-st-area/agdco.html,https://i.ss.com/gallery/2/366/91384/18276636.800.jpg,Krasta r-nsKojusalas 17,1,35,2,Èehu pr.,238  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/afcbp.html,https://i.ss.com/gallery/2/366/91383/18276594.800.jpg,ZiepniekkalnsOzolciema 44,1,39,6,M. ìim.,240  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/teika/affol.html,https://i.ss.com/gallery/2/366/91383/18276524.800.jpg,TeikaBrîvîbas 282,2,49,2,Specpr.,300  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/agmji.html,https://i.ss.com/gallery/2/366/91382/18276288.800.jpg,centrsBirznieka-Upîða 29,1,26,6,P. kara,400  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/centre/hfiox.html,https://i.ss.com/gallery/2/336/83980/16795914.800.jpg,centrsJ. Daliòa 8,3,83,5,Jaun.,900  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/dnhlx.html,https://i.ss.com/gallery/2/366/91379/18275767.800.jpg,ÂgenskalnsBezdelîgu 1,2,62,5,P. kara,500  €/mçn.
http://ss.com/msg/lv/real-estate/flats/riga/krasta-st-area/adkmo.html,https://i.ss.com/gallery/2/366/91377/18275304.800.jpg,Krasta r-nsSlâvu 13,2,50,5,467.,260  €/mçn.
