Link, Pic, Address, Rooms, Sqrm, Floor, Type, Price
http://ss.com/msg/lv/real-estate/flats/riga/centre/ahljo.html,https://i.ss.com/gallery/2/359/89575/17914989.800.jpg,centrsMçness 22,3,60,1,Jaun.,99990  €
http://ss.com/msg/lv/real-estate/flats/riga/teika/cmgkf.html,https://i.ss.com/gallery/2/320/79911/15982111.800.jpg,TeikaÛnijas 32,1,18,1,Renov.,12770  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/djjki.html,https://i.ss.com/gallery/2/359/89664/17932625.800.jpg,centrsValmieras 6,1,23,2,P. kara,12500  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/dhmnp.html,https://i.ss.com/gallery/2/346/86451/17290094.800.jpg,centrsMatîsa 121,1,25,1,P. kara,19870  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/achkx.html,https://i.ss.com/gallery/2/321/80156/16031148.800.jpg,centrsLienes 27,1,22,2,P. kara,11870  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/aiefo.html,https://i.ss.com/gallery/2/350/87320/17463804.800.jpg,centrsLugaþu 14,1,23,3,Staïina,15870  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/dninp.html,https://i.ss.com/gallery/2/359/89663/17932599.800.jpg,centrsDagdas 3,3,62,1,P. kara,34770  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/aeohk.html,https://i.ss.com/gallery/1/160/39976/7995046.800.jpg,centrsTallinas 30,1,42,4,P. kara,79000  €
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/gocex.html,https://i.ss.com/gallery/2/359/89721/17944086.800.jpg,ÂgenskalnsNomales 6,1,31,3,Hruðè.,24800  €
http://ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/bogim.html,https://i.ss.com/gallery/2/345/86202/17240373.800.jpg,ZiepniekkalnsOzolciema 42/2,1,36,1,602.,35200  €
http://ss.com/msg/lv/real-estate/flats/riga/ilguciems/agbph.html,https://i.ss.com/gallery/2/359/89663/17932444.800.jpg,IïìuciemsLilijas 28,3,89,3,Jaun.,113000  €
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/aekcd.html,https://i.ss.com/gallery/2/352/87920/17583913.800.jpg,PurvciemsDzelzavas 35,4,75,5,602.,65000  €
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/cleml.html,https://i.ss.com/gallery/2/359/89718/17943466.800.jpg,PïavniekiUlbrokas 12,2,91,1,Jaun.,84000  €
http://ss.com/msg/lv/real-estate/flats/riga/dreilini/amxxp.html,https://i.ss.com/gallery/2/359/89717/17943229.800.jpg,DreiliòiValtera 5,4,80,2,602.,90000  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/chnol.html,https://i.ss.com/gallery/2/359/89715/17942964.800.jpg,centrsLugaþu 2,2,42,4,Hruðè.,56000  €
http://ss.com/msg/lv/real-estate/flats/riga/ilguciems/ckikm.html,https://i.ss.com/gallery/2/254/63310/12661939.800.jpg,IïìuciemsDzirciema 45,2,38,5,LT proj.,34500  €
http://ss.com/msg/lv/real-estate/flats/riga/tornjakalns/ajedj.html,https://i.ss.com/gallery/2/358/89427/17885383.800.jpg,ToròakalnsKoku 10,1,40,5,M. ìim.,31900  €
http://ss.com/msg/lv/real-estate/flats/riga/sarkandaugava/hxhdc.html,https://i.ss.com/gallery/2/302/75351/15070097.800.jpg,SarkandaugavaSarkandaugavas 21,1,26,2,P. kara,10870  €
http://ss.com/msg/lv/real-estate/flats/riga/sarkandaugava/afmoj.html,https://i.ss.com/gallery/2/359/89713/17942456.800.jpg,SarkandaugavaHâpsalas 9,2,39,1,P. kara,12000  €
http://ss.com/msg/lv/real-estate/flats/riga/teika/djfcf.html,https://i.ss.com/gallery/2/359/89710/17941868.800.jpg,TeikaPalmu 20,2,41,2,Hruðè.,52500  €
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/eloox.html,https://i.ss.com/gallery/2/359/89709/17941652.800.jpg,PïavniekiPraulienas 14,3,62,8,602.,62500  €
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/exlgd.html,https://i.ss.com/gallery/2/330/82397/16479209.800.jpg,ÂgenskalnsGrîna bulv. 13,2,47,3,Hruðè.,55000  €
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/eokgj.html,https://i.ss.com/gallery/2/350/87437/17487391.800.jpg,ÂgenskalnsMârtiòa 4,3,40,1,Priv. m.,29700  €
