Link, Pic, Address, Rooms, Sqrm, Floor, Type, Price
http://ss.com/msg/lv/real-estate/flats/riga/centre/bcihbj.html,https://i.ss.com/gallery/2/361/90178/18035424.800.jpg,centrsHospitâïu 40,4,90,1,Staïina,159133  €
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/bgxfg.html,https://i.ss.com/gallery/2/376/93796/18759045.800.jpg,ÍengaragsMaskavas 425,1,34,2,467.,34000  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/bfbom.html,https://i.ss.com/gallery/2/374/93490/18697891.800.jpg,centrsPuðkina 22,3,73,3,Staïina,149000  €
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/hnjfd.html,https://i.ss.com/gallery/2/320/79906/15981194.800.jpg,PïavniekiRudens 10,3,63,9,602.,55000  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/gkbxl.html,https://i.ss.com/gallery/2/291/72521/14504036.800.jpg,centrsDzirnavu 81,3,79,5,Jaun.,260000  €
http://ss.com/msg/lv/real-estate/flats/riga/bolderaya/ahldh.html,https://i.ss.com/gallery/2/342/85406/17081104.800.jpg,BolderâjaGobas 35,2,51,3,LT proj.,31498  €
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/aiohc.html,https://i.ss.com/gallery/2/310/77406/15481064.800.jpg,PurvciemsAndromedas g. 5,2,48,1,LT proj.,41000  €
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/cjofo.html,https://i.ss.com/gallery/2/367/91635/18326812.800.jpg,ÍengaragsAglonas 31,2,42,5,Hruðè.,30500  €
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/fjhpm.html,https://i.ss.com/gallery/2/376/93792/18758349.800.jpg,PurvciemsDudajeva g. 3,3,53,3,LT proj.,49900  €
http://ss.com/msg/lv/real-estate/flats/riga/vecmilgravis/lmxxp.html,https://i.ss.com/gallery/2/351/87728/17545433.800.jpg,VecmîlgrâvisBaltâsbaznîcas 36,1,41,2,103.,24900  €
http://ss.com/msg/lv/real-estate/flats/riga/mezhciems/hlbbk.html,https://i.ss.com/gallery/2/356/88965/17792937.800.jpg,MeþciemsKaivas 50,4,101,2,Jaun.,109000  €
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/gdokc.html,https://i.ss.com/gallery/2/376/93791/18758103.800.jpg,PïavniekiUlbrokas 12,3,67,7,Jaun.,85000  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/bffbfk.html,https://i.ss.com/gallery/1/172/42954/8590619.800.jpg,centrsBaznîcas 26A,3,89,3,Renov.,160000  €
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/gcdfi.html,https://i.ss.com/gallery/2/376/93789/18757689.800.jpg,ÂgenskalnsRaòía d. 9,2,54,5,Jaun.,103000  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/fhxmp.html,https://i.ss.com/gallery/2/290/72299/14459652.800.jpg,centrsDzirnavu 6,2,57,2,Renov.,150000  €
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/clxnd.html,https://i.ss.com/gallery/2/375/93723/18744463.800.jpg,PurvciemsAndromedas g. 1,3,64,3,LT proj.,68000  €
